Id,Age,Income,Home,Emp_length,Intent, Amount ,Rate,Status,Percent_income,Default,Cred_length
25688,28,90000,MORTGAGE,13,HOMEIMPROVEMENT," 1,800.00 ",7.51,0,0.02,N,5
13878,23,97000,MORTGAGE,7,VENTURE," 1,800.00 ",,0,0.02,Y,2
13960,23,99000,MORTGAGE,8,EDUCATION," 1,800.00 ",7.88,0,0.02,N,2
26308,35,100000,MORTGAGE,19,VENTURE," 1,800.00 ",9.63,0,0.02,N,8
18915,27,117000,RENT,7,PERSONAL," 1,800.00 ",12.42,0,0.02,N,10
18916,33,145000,RENT,5,MEDICAL," 1,800.00 ",12.99,0,0.01,N,6
29483,36,156326,RENT,10,HOMEIMPROVEMENT," 1,800.00 ",8,0,0.01,N,16
335,24,168288,RENT,5,HOMEIMPROVEMENT," 1,800.00 ",11.12,0,0.01,N,3
18917,35,510000,RENT,1,PERSONAL," 1,800.00 ",13.48,0,0,N,6
1732,21,14400,RENT,2,VENTURE," 1,825.00 ",15.62,1,0.13,N,2
16607,21,14400,RENT,2,PERSONAL," 1,825.00 ",15.62,1,0.13,Y,2
1734,25,19200,RENT,0,PERSONAL," 1,825.00 ",12.68,0,0.1,Y,2
26191,29,98000,MORTGAGE,11,DEBTCONSOLIDATION," 1,825.00 ",14.27,0,0.02,N,6
18918,27,18600,RENT,4,MEDICAL," 1,850.00 ",,0,0.1,N,8
1736,24,35000,RENT,4,EDUCATION," 1,850.00 ",7.12,0,0.05,N,2
17776,24,35000,RENT,4,MEDICAL," 1,850.00 ",7.12,0,0.05,N,3
18919,30,42000,RENT,0,VENTURE," 1,850.00 ",11.99,0,0.04,N,5
28019,30,42000,RENT,0,MEDICAL," 1,850.00 ",11.99,0,0.04,N,6
21449,29,48000,OWN,1,PERSONAL," 1,850.00 ",10.74,0,0.04,N,7
1737,21,13200,RENT,2,DEBTCONSOLIDATION," 1,875.00 ",6.99,0,0.14,N,3
1738,24,14400,RENT,1,EDUCATION," 1,875.00 ",13.49,0,0.13,Y,2
18920,31,15204,RENT,,EDUCATION," 1,875.00 ",8.49,1,0.12,N,7
27214,33,24000,OWN,2,HOMEIMPROVEMENT," 1,875.00 ",,0,0.08,N,9
21864,30,50000,MORTGAGE,14,DEBTCONSOLIDATION," 1,875.00 ",8,0,0.04,N,9
1739,26,19392,RENT,7,DEBTCONSOLIDATION," 1,900.00 ",,0,0.1,Y,3
1740,22,26500,RENT,3,DEBTCONSOLIDATION," 1,900.00 ",7.29,1,0.07,N,3
18921,30,31200,RENT,4,MEDICAL," 1,900.00 ",5.79,0,0.06,N,10
1741,24,32000,RENT,5,MEDICAL," 1,900.00 ",13.49,0,0.06,Y,2
19539,32,34320,MORTGAGE,0,MEDICAL," 1,900.00 ",12.84,0,0.06,Y,7
20482,28,40200,MORTGAGE,5,EDUCATION," 1,900.00 ",5.99,0,0.05,N,10
18922,30,45000,RENT,14,PERSONAL," 1,900.00 ",5.79,0,0.04,N,7
24336,31,72000,MORTGAGE,15,MEDICAL," 1,900.00 ",7.51,0,0.03,N,6
18132,35,15000,MORTGAGE,0,VENTURE," 1,925.00 ",12.84,0,0.13,N,6
1517,23,27350,MORTGAGE,5,VENTURE," 1,925.00 ",,0,0.07,N,3
14166,26,30000,OWN,3,VENTURE," 1,925.00 ",6.03,0,0.06,N,3
1742,23,30000,RENT,0,PERSONAL," 1,925.00 ",12.18,0,0.06,N,2
19776,28,36000,MORTGAGE,12,MEDICAL," 1,925.00 ",15.23,0,0.05,Y,8
1743,25,42000,RENT,4,EDUCATION," 1,925.00 ",6.17,0,0.05,N,4
16857,25,42000,RENT,4,VENTURE," 1,925.00 ",6.17,0,0.05,N,2
7380,26,52800,MORTGAGE,10,MEDICAL," 1,925.00 ",6.76,0,0.04,N,4
7765,23,54996,MORTGAGE,2,MEDICAL," 1,925.00 ",10.59,0,0.04,N,4
18923,32,60000,RENT,5,MEDICAL," 1,925.00 ",12.29,0,0.03,Y,9
10627,23,69600,OWN,7,VENTURE," 1,925.00 ",9.91,0,0.03,N,4
18924,33,72000,RENT,6,VENTURE," 1,925.00 ",14.35,1,0.03,Y,10
29484,43,11340,RENT,4,EDUCATION," 1,950.00 ",,1,0.17,N,11
32279,43,11340,RENT,4,EDUCATION," 1,950.00 ",,1,0.17,N,11
29147,47,12000,OWN,,MEDICAL," 1,950.00 ",12.69,1,0.16,N,12
1744,23,16800,RENT,0,DEBTCONSOLIDATION," 1,950.00 ",10.37,0,0.12,N,2
1746,24,31200,RENT,3,MEDICAL," 1,950.00 ",13.11,0,0.06,Y,4
3709,22,38000,MORTGAGE,4,MEDICAL," 1,950.00 ",7.37,0,0.05,N,3
17361,22,38000,MORTGAGE,4,EDUCATION," 1,950.00 ",7.37,0,0.05,N,4
29485,42,40000,RENT,6,DEBTCONSOLIDATION," 1,950.00 ",11.86,0,0.05,N,17
14180,24,88128,MORTGAGE,0,EDUCATION," 1,950.00 ",9.99,1,0.02,N,2
29486,36,90000,RENT,6,DEBTCONSOLIDATION," 1,950.00 ",12.42,0,0.02,N,15
31930,41,4000,RENT,0,MEDICAL," 2,000.00 ",13.22,1,0.5,Y,15
15940,23,8400,RENT,,EDUCATION," 2,000.00 ",10.65,1,0.24,N,2
15938,23,9000,OWN,4,HOMEIMPROVEMENT," 2,000.00 ",13.35,1,0.22,N,2
15924,21,9600,RENT,4,HOMEIMPROVEMENT," 2,000.00 ",15.99,1,0.21,N,3
1749,24,10000,RENT,2,DEBTCONSOLIDATION," 2,000.00 ",10.25,1,0.2,N,2
18925,31,10800,RENT,4,VENTURE," 2,000.00 ",14.72,1,0.19,Y,5
28120,31,10800,RENT,4,MEDICAL," 2,000.00 ",14.72,1,0.19,Y,6
30,21,11520,OWN,5,MEDICAL," 2,000.00 ",11.12,1,0.17,N,3
1751,23,12000,RENT,0,EDUCATION," 2,000.00 ",7.74,1,0.17,N,4
29158,44,12000,OWN,5,HOMEIMPROVEMENT," 2,000.00 ",9.88,1,0.17,N,11
29487,39,12000,RENT,,VENTURE," 2,000.00 ",10.65,1,0.17,N,11
31974,39,12000,RENT,,DEBTCONSOLIDATION," 2,000.00 ",10.65,1,0.17,N,16
17920,28,12000,OWN,,MEDICAL," 2,000.00 ",10.75,1,0.17,N,6
1752,25,12000,RENT,2,HOMEIMPROVEMENT," 2,000.00 ",11.89,1,0.17,N,4
105,22,12600,MORTGAGE,,PERSONAL," 2,000.00 ",5.42,1,0.16,N,4
18926,30,12996,RENT,1,PERSONAL," 2,000.00 ",17.19,1,0.15,N,6
1753,21,14000,RENT,0,MEDICAL," 2,000.00 ",,0,0.14,N,4
1759,21,14400,RENT,0,DEBTCONSOLIDATION," 2,000.00 ",5.79,0,0.14,N,2
1760,26,14400,RENT,,MEDICAL," 2,000.00 ",6.92,0,0.14,N,4
1758,26,14400,RENT,4,PERSONAL," 2,000.00 ",10.37,0,0.14,N,2
1755,24,14400,RENT,4,VENTURE," 2,000.00 ",10.65,0,0.14,N,4
18032,33,14400,OWN,0,VENTURE," 2,000.00 ",14.79,0,0.14,N,8
28001,33,14400,OWN,0,VENTURE," 2,000.00 ",14.79,0,0.14,N,10
1762,26,14400,RENT,2,DEBTCONSOLIDATION," 2,000.00 ",15.58,1,0.14,N,4
1756,26,14400,RENT,1,PERSONAL," 2,000.00 ",17.49,1,0.14,N,4
16894,26,14400,RENT,1,DEBTCONSOLIDATION," 2,000.00 ",17.49,1,0.14,Y,3
15796,25,15000,OWN,9,VENTURE," 2,000.00 ",6.91,0,0.13,N,3
1763,25,15000,RENT,0,MEDICAL," 2,000.00 ",7.88,0,0.13,N,4
29489,48,15000,RENT,4,DEBTCONSOLIDATION," 2,000.00 ",12.84,0,0.13,Y,14
18114,31,15000,MORTGAGE,3,DEBTCONSOLIDATION," 2,000.00 ",16.89,1,0.13,Y,8
1764,21,15600,RENT,0,MEDICAL," 2,000.00 ",7.9,0,0.13,N,2
1765,24,15915,RENT,0,PERSONAL," 2,000.00 ",15.05,1,0.13,Y,4
1766,25,15996,RENT,1,EDUCATION," 2,000.00 ",13.48,0,0.13,Y,4
353,23,16000,OWN,7,PERSONAL," 2,000.00 ",6.39,0,0.13,N,3
359,22,16200,OWN,6,PERSONAL," 2,000.00 ",12.42,0,0.12,N,3
29241,38,16500,OWN,1,VENTURE," 2,000.00 ",13.23,0,0.12,N,11
370,22,16800,MORTGAGE,5,EDUCATION," 2,000.00 ",10.65,0,0.12,N,2
18228,30,17280,MORTGAGE,0,PERSONAL," 2,000.00 ",,0,0.12,N,7
1767,24,17616,RENT,,VENTURE," 2,000.00 ",10.37,0,0.11,N,2
1770,21,18000,RENT,1,EDUCATION," 2,000.00 ",5.42,0,0.11,N,3
29490,47,18000,RENT,4,EDUCATION," 2,000.00 ",7.29,0,0.11,N,11
32038,47,18000,RENT,4,MEDICAL," 2,000.00 ",7.29,0,0.11,N,11
1768,25,18000,RENT,4,DEBTCONSOLIDATION," 2,000.00 ",7.51,1,0.11,N,4
18260,27,18000,MORTGAGE,0,VENTURE," 2,000.00 ",7.88,0,0.11,N,5
433,22,18000,OWN,,VENTURE," 2,000.00 ",11.49,0,0.11,N,3
1771,26,18000,RENT,2,EDUCATION," 2,000.00 ",13.3,1,0.11,N,2
1769,23,18000,RENT,2,EDUCATION," 2,000.00 ",14.79,0,0.11,N,3
29491,39,18996,RENT,5,EDUCATION," 2,000.00 ",7.88,0,0.11,N,12
1772,22,19176,RENT,3,VENTURE," 2,000.00 ",14.22,0,0.1,Y,2
18930,29,19200,RENT,1,PERSONAL," 2,000.00 ",5.99,1,0.1,N,7
28934,29,19200,RENT,1,DEBTCONSOLIDATION," 2,000.00 ",5.99,1,0.1,N,6
1776,26,19200,RENT,3,MEDICAL," 2,000.00 ",6.17,0,0.1,N,4
29492,45,19200,RENT,0,VENTURE," 2,000.00 ",8.49,0,0.1,N,12
1775,23,19200,RENT,2,EDUCATION," 2,000.00 ",10.59,0,0.1,N,4
1774,24,19200,RENT,2,MEDICAL," 2,000.00 ",13.49,0,0.1,N,4
29493,48,19632,RENT,19,PERSONAL," 2,000.00 ",13.47,0,0.1,Y,12
1777,22,19728,RENT,5,DEBTCONSOLIDATION," 2,000.00 ",7.49,0,0.1,N,2
18932,29,20000,RENT,,HOMEIMPROVEMENT," 2,000.00 ",18.3,1,0.1,N,9
1778,21,20000,RENT,0,MEDICAL," 2,000.00 ",,0,0.1,N,3
17642,21,20000,RENT,0,MEDICAL," 2,000.00 ",,0,0.1,N,3
1779,26,20004,RENT,2,EDUCATION," 2,000.00 ",8.59,1,0.1,N,3
18934,29,20400,RENT,4,HOMEIMPROVEMENT," 2,000.00 ",7.9,1,0.1,N,9
18935,27,20400,RENT,3,PERSONAL," 2,000.00 ",12.53,0,0.1,N,6
18933,29,20400,RENT,2,MEDICAL," 2,000.00 ",13.49,0,0.1,N,8
29495,42,20400,RENT,4,PERSONAL," 2,000.00 ",20.99,0,0.1,Y,13
18936,31,20928,RENT,0,DEBTCONSOLIDATION," 2,000.00 ",13.48,0,0.1,Y,6
1783,22,21000,RENT,0,EDUCATION," 2,000.00 ",14.22,0,0.1,Y,3
18938,30,21240,RENT,,MEDICAL," 2,000.00 ",14.22,0,0.09,Y,9
759,23,21600,MORTGAGE,7,EDUCATION," 2,000.00 ",6.17,0,0.09,N,4
1785,21,21600,RENT,0,DEBTCONSOLIDATION," 2,000.00 ",11.71,1,0.09,N,2
17199,21,21600,RENT,0,MEDICAL," 2,000.00 ",11.71,1,0.09,N,4
768,24,21600,MORTGAGE,0,DEBTCONSOLIDATION," 2,000.00 ",14.84,1,0.09,N,2
1786,22,21600,RENT,1,DEBTCONSOLIDATION," 2,000.00 ",16.89,1,0.09,N,2
1788,22,22000,RENT,0,VENTURE," 2,000.00 ",7.29,0,0.09,N,3
18448,30,22000,OWN,4,VENTURE," 2,000.00 ",13.57,0,0.09,N,9
1787,23,22000,RENT,1,VENTURE," 2,000.00 ",13.99,0,0.09,N,2
1789,23,22004,RENT,8,EDUCATION," 2,000.00 ",10.39,0,0.09,N,3
840,22,22800,MORTGAGE,5,PERSONAL," 2,000.00 ",7.51,0,0.09,N,3
18940,33,22800,RENT,0,MEDICAL," 2,000.00 ",8.49,0,0.09,N,10
891,23,23040,OWN,0,VENTURE," 2,000.00 ",11.11,0,0.09,N,3
1790,21,23040,RENT,3,MEDICAL," 2,000.00 ",13.11,0,0.09,Y,2
1791,22,23587,RENT,4,HOMEIMPROVEMENT," 2,000.00 ",11.89,1,0.08,N,4
16366,22,23587,RENT,4,HOMEIMPROVEMENT," 2,000.00 ",11.89,1,0.08,N,2
18520,27,23652,MORTGAGE,9,PERSONAL," 2,000.00 ",7.49,0,0.08,N,8
18555,32,24000,OWN,1,MEDICAL," 2,000.00 ",7.29,0,0.08,N,6
29499,41,24000,RENT,24,PERSONAL," 2,000.00 ",7.75,1,0.08,N,17
18620,34,24000,MORTGAGE,5,MEDICAL," 2,000.00 ",9.2,0,0.08,N,7
1799,25,24000,RENT,0,PERSONAL," 2,000.00 ",10.38,0,0.08,N,4
29497,39,24000,RENT,0,MEDICAL," 2,000.00 ",10.99,0,0.08,N,11
1805,21,24000,RENT,5,EDUCATION," 2,000.00 ",11.14,0,0.08,N,4
16629,21,24000,RENT,5,VENTURE," 2,000.00 ",11.14,0,0.08,N,4
1797,23,24000,RENT,0,EDUCATION," 2,000.00 ",12.61,0,0.08,Y,3
1793,24,24000,RENT,,HOMEIMPROVEMENT," 2,000.00 ",12.69,1,0.08,N,2
1801,22,24000,RENT,1,EDUCATION," 2,000.00 ",13.11,0,0.08,Y,4
1800,23,24000,RENT,0,EDUCATION," 2,000.00 ",14.35,0,0.08,Y,2
18942,33,24000,RENT,0,EDUCATION," 2,000.00 ",14.35,0,0.08,Y,7
29080,33,24000,RENT,0,DEBTCONSOLIDATION," 2,000.00 ",14.35,0,0.08,Y,8
1807,24,24000,RENT,1,HOMEIMPROVEMENT," 2,000.00 ",14.61,1,0.08,Y,2
1808,24,24000,RENT,0,VENTURE," 2,000.00 ",16,1,0.08,Y,2
27127,31,24000,OWN,14,PERSONAL," 2,000.00 ",16.29,0,0.08,N,9
1794,25,24000,RENT,4,MEDICAL," 2,000.00 ",16.59,0,0.08,N,2
1795,21,24000,RENT,1,PERSONAL," 2,000.00 ",18.39,1,0.08,Y,3
1792,24,24000,RENT,8,MEDICAL," 2,000.00 ",,0,0.08,N,3
1809,22,24432,RENT,0,EDUCATION," 2,000.00 ",11.36,0,0.08,N,4
16941,22,24432,RENT,0,EDUCATION," 2,000.00 ",11.36,0,0.08,N,3
18944,31,24600,RENT,5,EDUCATION," 2,000.00 ",13.61,0,0.08,Y,5
1810,22,24702,RENT,,EDUCATION," 2,000.00 ",13.23,0,0.08,Y,4
1108,21,24960,MORTGAGE,0,PERSONAL," 2,000.00 ",13.99,0,0.08,Y,3
1811,24,25000,RENT,6,PERSONAL," 2,000.00 ",6.62,0,0.08,N,4
1812,25,25000,RENT,,VENTURE," 2,000.00 ",9.91,0,0.08,N,4
15050,25,25000,OWN,4,VENTURE," 2,000.00 ",10.99,0,0.08,N,3
18945,27,25000,RENT,9,VENTURE," 2,000.00 ",13.11,0,0.08,Y,6
18946,32,25000,RENT,3,HOMEIMPROVEMENT," 2,000.00 ",13.16,1,0.08,Y,8
1180,25,25000,OWN,5,HOMEIMPROVEMENT," 2,000.00 ",14.17,0,0.08,N,3
18710,30,25056,MORTGAGE,3,HOMEIMPROVEMENT," 2,000.00 ",12.42,0,0.08,N,7
1813,24,25200,RENT,8,DEBTCONSOLIDATION," 2,000.00 ",14.96,1,0.08,Y,4
29501,44,25209,RENT,6,MEDICAL," 2,000.00 ",,0,0.08,Y,13
1814,21,25500,RENT,6,EDUCATION," 2,000.00 ",13.47,0,0.08,N,2
1343,22,26000,MORTGAGE,2,EDUCATION," 2,000.00 ",7.4,0,0.08,N,2
1327,23,26000,OWN,7,PERSONAL," 2,000.00 ",10.36,0,0.08,N,2
1816,25,26000,RENT,7,MEDICAL," 2,000.00 ",12.99,0,0.08,Y,4
18949,27,26400,RENT,2,MEDICAL," 2,000.00 ",6.54,0,0.08,N,10
18950,27,26400,RENT,1,MEDICAL," 2,000.00 ",13.61,0,0.08,N,10
1819,23,26496,RENT,1,DEBTCONSOLIDATION," 2,000.00 ",13.61,0,0.08,N,4
29502,37,26500,RENT,11,EDUCATION," 2,000.00 ",13.16,0,0.08,Y,16
32162,37,26500,RENT,11,MEDICAL," 2,000.00 ",13.16,0,0.08,N,12
1438,21,26784,MORTGAGE,,EDUCATION," 2,000.00 ",6.99,1,0.07,N,3
18951,29,27000,RENT,4,MEDICAL," 2,000.00 ",7.88,0,0.07,N,6
18831,32,27385,MORTGAGE,3,HOMEIMPROVEMENT," 2,000.00 ",12.99,1,0.07,Y,9
26807,28,27504,OWN,4,PERSONAL," 2,000.00 ",11.12,0,0.07,N,8
1820,23,27600,RENT,2,DEBTCONSOLIDATION," 2,000.00 ",13.99,1,0.07,N,3
1530,24,27600,MORTGAGE,1,PERSONAL," 2,000.00 ",14.27,0,0.07,Y,2
31607,41,28000,OWN,9,EDUCATION," 2,000.00 ",7.74,0,0.07,N,16
29503,39,28500,RENT,1,VENTURE," 2,000.00 ",,0,0.07,N,14
1670,21,28596,MORTGAGE,3,PERSONAL," 2,000.00 ",7.29,0,0.07,N,4
1821,22,28800,RENT,3,MEDICAL," 2,000.00 ",8.49,0,0.07,N,2
18904,28,28800,MORTGAGE,2,HOMEIMPROVEMENT," 2,000.00 ",10.59,0,0.07,N,7
28603,28,28800,MORTGAGE,2,EDUCATION," 2,000.00 ",10.59,0,0.07,N,8
18954,30,28800,RENT,9,MEDICAL," 2,000.00 ",11.48,0,0.07,N,10
1712,22,28800,OWN,2,PERSONAL," 2,000.00 ",,0,0.07,N,2
14556,23,28872,OWN,7,VENTURE," 2,000.00 ",10.37,0,0.07,N,3
1745,22,28880,MORTGAGE,4,MEDICAL," 2,000.00 ",8.59,0,0.07,N,3
16867,22,28880,MORTGAGE,4,MEDICAL," 2,000.00 ",8.59,0,0.07,N,4
26644,32,29000,OWN,0,PERSONAL," 2,000.00 ",8.49,0,0.07,N,8
1784,23,29004,OWN,1,EDUCATION," 2,000.00 ",13.16,0,0.07,Y,3
17413,23,29004,OWN,1,VENTURE," 2,000.00 ",13.16,0,0.07,N,3
1972,22,30000,MORTGAGE,6,VENTURE," 2,000.00 ",5.42,0,0.07,N,2
18955,28,30000,RENT,12,EDUCATION," 2,000.00 ",5.42,0,0.07,N,5
18956,33,30000,RENT,11,MEDICAL," 2,000.00 ",7.29,0,0.07,N,5
1826,24,30000,RENT,2,DEBTCONSOLIDATION," 2,000.00 ",7.66,0,0.07,N,3
18987,31,30000,MORTGAGE,2,PERSONAL," 2,000.00 ",7.9,0,0.07,N,10
1895,24,30000,RENT,0,MEDICAL," 2,000.00 ",8.07,0,0.07,N,4
1892,25,30000,RENT,2,MEDICAL," 2,000.00 ",10.38,0,0.07,N,2
17655,25,30000,RENT,2,MEDICAL," 2,000.00 ",10.38,0,0.07,N,3
19016,29,30000,RENT,0,DEBTCONSOLIDATION," 2,000.00 ",10.75,0,0.07,N,7
1893,26,30000,RENT,9,VENTURE," 2,000.00 ",11.49,0,0.07,N,3
19015,27,30000,RENT,2,EDUCATION," 2,000.00 ",11.49,0,0.07,N,8
1822,26,30000,RENT,2,EDUCATION," 2,000.00 ",11.71,1,0.07,N,2
1947,26,30000,MORTGAGE,5,HOMEIMPROVEMENT," 2,000.00 ",11.99,1,0.07,N,2
1823,25,30000,RENT,0,MEDICAL," 2,000.00 ",12.42,0,0.07,N,2
2002,22,30000,MORTGAGE,6,PERSONAL," 2,000.00 ",12.61,0,0.07,N,4
1824,21,30000,RENT,5,EDUCATION," 2,000.00 ",13.43,0,0.07,N,4
1894,25,30000,RENT,4,MEDICAL," 2,000.00 ",14.22,0,0.07,Y,4
16289,25,30000,RENT,4,EDUCATION," 2,000.00 ",14.22,0,0.07,N,2
2019,21,30000,MORTGAGE,0,EDUCATION," 2,000.00 ",14.46,0,0.07,Y,4
1827,24,30000,RENT,5,MEDICAL," 2,000.00 ",21.27,1,0.07,Y,3
29517,36,30123,RENT,5,MEDICAL," 2,000.00 ",14.26,0,0.07,Y,12
19017,28,30225,RENT,7,PERSONAL," 2,000.00 ",12.42,0,0.07,N,6
2203,25,30720,MORTGAGE,3,VENTURE," 2,000.00 ",11.12,0,0.07,N,2
16253,25,30720,MORTGAGE,3,MEDICAL," 2,000.00 ",11.12,0,0.07,N,4
1896,24,30972,RENT,1,VENTURE," 2,000.00 ",16.29,1,0.06,N,2
2287,22,31200,MORTGAGE,,MEDICAL," 2,000.00 ",7.29,0,0.06,N,3
1897,24,31200,RENT,3,PERSONAL," 2,000.00 ",14.65,0,0.06,Y,2
2376,23,32000,MORTGAGE,4,EDUCATION," 2,000.00 ",5.99,0,0.06,N,2
1899,24,32000,RENT,2,EDUCATION," 2,000.00 ",10.59,1,0.06,N,3
1901,26,32000,RENT,5,DEBTCONSOLIDATION," 2,000.00 ",11.49,0,0.06,N,3
1902,22,32000,RENT,2,EDUCATION," 2,000.00 ",12.53,1,0.06,N,2
19314,31,32000,MORTGAGE,0,MEDICAL," 2,000.00 ",13.61,0,0.06,Y,6
1900,23,32000,RENT,5,VENTURE," 2,000.00 ",16.49,0,0.06,N,3
14515,25,32400,RENT,1,EDUCATION," 2,000.00 ",14.35,1,0.06,N,2
29518,41,32496,RENT,4,EDUCATION," 2,000.00 ",10.99,1,0.06,N,12
29519,48,32500,RENT,0,VENTURE," 2,000.00 ",17.27,1,0.06,N,16
1903,24,32640,RENT,5,EDUCATION," 2,000.00 ",10,1,0.06,N,2
19019,31,33000,RENT,1,DEBTCONSOLIDATION," 2,000.00 ",5.79,0,0.06,N,5
1905,23,33000,RENT,1,EDUCATION," 2,000.00 ",6.03,0,0.06,N,4
1906,21,33000,RENT,0,HOMEIMPROVEMENT," 2,000.00 ",12.61,1,0.06,Y,3
26093,35,33000,OWN,0,EDUCATION," 2,000.00 ",13.98,0,0.06,Y,6
2556,21,33000,MORTGAGE,5,HOMEIMPROVEMENT," 2,000.00 ",14.27,1,0.06,N,4
29520,38,33000,RENT,2,VENTURE," 2,000.00 ",16.89,1,0.06,N,14
1907,22,33000,RENT,1,DEBTCONSOLIDATION," 2,000.00 ",,0,0.06,N,3
19020,30,33000,RENT,2,VENTURE," 2,000.00 ",,0,0.06,N,8
14457,23,33204,RENT,7,MEDICAL," 2,000.00 ",14.72,0,0.06,Y,3
17766,23,33204,RENT,7,EDUCATION," 2,000.00 ",14.72,0,0.06,Y,2
14520,24,33500,RENT,5,HOMEIMPROVEMENT," 2,000.00 ",13.8,1,0.06,N,2
26600,29,33600,RENT,7,VENTURE," 2,000.00 ",11.71,0,0.06,N,9
14461,26,33600,RENT,0,PERSONAL," 2,000.00 ",,0,0.06,Y,2
14464,22,33996,RENT,3,EDUCATION," 2,000.00 ",8,0,0.06,N,2
2730,25,34000,MORTGAGE,9,DEBTCONSOLIDATION," 2,000.00 ",7.66,1,0.06,N,4
16628,25,34000,MORTGAGE,9,MEDICAL," 2,000.00 ",7.66,1,0.06,N,4
26605,29,34000,RENT,13,MEDICAL," 2,000.00 ",14.72,0,0.06,Y,7
27967,29,34000,RENT,13,VENTURE," 2,000.00 ",14.72,0,0.06,N,5
13522,24,34500,OWN,8,EDUCATION," 2,000.00 ",11.71,0,0.06,N,3
14468,21,34800,RENT,3,MEDICAL," 2,000.00 ",11.71,0,0.06,N,3
19557,31,34800,MORTGAGE,3,VENTURE," 2,000.00 ",15.65,0,0.06,N,6
14548,22,34800,RENT,6,DEBTCONSOLIDATION," 2,000.00 ",16.89,1,0.06,Y,4
14469,24,34860,RENT,0,VENTURE," 2,000.00 ",,0,0.06,N,2
14470,23,34884,RENT,3,EDUCATION," 2,000.00 ",6.92,0,0.06,N,2
19592,30,35000,MORTGAGE,14,MEDICAL," 2,000.00 ",5.42,0,0.06,N,9
29682,42,35000,OWN,12,PERSONAL," 2,000.00 ",7.37,0,0.06,N,14
26610,29,35000,RENT,2,DEBTCONSOLIDATION," 2,000.00 ",9.63,0,0.06,N,8
14472,25,35000,RENT,5,VENTURE," 2,000.00 ",9.91,0,0.06,N,4
2939,24,35000,MORTGAGE,8,VENTURE," 2,000.00 ",10.37,0,0.06,N,2
14473,24,35000,RENT,4,EDUCATION," 2,000.00 ",10.59,0,0.06,N,3
14480,22,35000,RENT,0,VENTURE," 2,000.00 ",12.99,0,0.06,Y,2
14476,26,35000,RENT,9,MEDICAL," 2,000.00 ",13.99,0,0.06,N,2
25797,34,35000,OWN,2,EDUCATION," 2,000.00 ",13.99,0,0.06,N,8
19645,31,35000,MORTGAGE,13,MEDICAL," 2,000.00 ",,0,0.06,N,6
26614,27,35040,RENT,11,MEDICAL," 2,000.00 ",10.99,0,0.06,N,10
14484,22,35064,RENT,4,DEBTCONSOLIDATION," 2,000.00 ",8.38,0,0.06,N,2
14485,25,35400,RENT,2,MEDICAL," 2,000.00 ",8.49,0,0.06,N,2
31575,40,35416,RENT,15,MEDICAL," 2,000.00 ",6.91,0,0.06,N,14
3205,23,36000,MORTGAGE,7,EDUCATION," 2,000.00 ",11.49,0,0.06,N,2
26621,27,36000,RENT,2,MEDICAL," 2,000.00 ",11.99,0,0.06,N,8
31344,40,36000,OWN,4,EDUCATION," 2,000.00 ",13.57,0,0.06,Y,12
3348,24,36000,MORTGAGE,4,VENTURE," 2,000.00 ",14.96,0,0.06,N,2
3271,22,36000,MORTGAGE,0,PERSONAL," 2,000.00 ",,0,0.06,N,4
14495,26,36108,RENT,7,MEDICAL," 2,000.00 ",16.49,0,0.06,N,3
19891,27,36120,MORTGAGE,2,VENTURE," 2,000.00 ",15.58,0,0.06,Y,5
31295,45,36700,OWN,7,PERSONAL," 2,000.00 ",7.51,0,0.05,N,16
14496,24,37000,RENT,2,MEDICAL," 2,000.00 ",5.42,0,0.05,N,4
14498,23,37000,RENT,2,PERSONAL," 2,000.00 ",11.14,0,0.05,N,4
26623,35,37000,RENT,2,DEBTCONSOLIDATION," 2,000.00 ",11.26,0,0.05,N,10
28434,35,37000,RENT,2,VENTURE," 2,000.00 ",11.26,0,0.05,N,8
3488,22,37000,MORTGAGE,1,VENTURE," 2,000.00 ",14.27,0,0.05,Y,2
14569,24,37200,RENT,3,VENTURE," 2,000.00 ",,1,0.05,N,2
14501,25,37315,RENT,1,DEBTCONSOLIDATION," 2,000.00 ",6.39,0,0.05,N,4
14571,26,37680,RENT,5,MEDICAL," 2,000.00 ",14.96,1,0.05,N,3
17153,26,37680,RENT,5,MEDICAL," 2,000.00 ",14.96,1,0.05,Y,2
14502,22,38000,RENT,0,EDUCATION," 2,000.00 ",11.36,0,0.05,N,3
20075,31,38000,MORTGAGE,2,MEDICAL," 2,000.00 ",11.36,0,0.05,N,8
14508,24,38000,RENT,1,MEDICAL," 2,000.00 ",11.83,0,0.05,N,2
26626,29,38000,RENT,3,MEDICAL," 2,000.00 ",12.87,0,0.05,Y,9
14511,23,38400,RENT,1,VENTURE," 2,000.00 ",7.66,0,0.05,N,3
3769,23,38400,MORTGAGE,7,VENTURE," 2,000.00 ",,0,0.05,N,2
14510,21,38400,RENT,5,VENTURE," 2,000.00 ",,0,0.05,N,2
3833,22,38423,MORTGAGE,6,EDUCATION," 2,000.00 ",8.49,0,0.05,N,3
29805,36,38795,MORTGAGE,,HOMEIMPROVEMENT," 2,000.00 ",,0,0.05,N,13
31956,36,38795,MORTGAGE,,MEDICAL," 2,000.00 ",,0,0.05,N,13
14580,25,39000,RENT,3,HOMEIMPROVEMENT," 2,000.00 ",7.66,1,0.05,N,4
